0,0,0,92,22,387,88,56,0,244,8,4084244404,10,50,7.92,2.70,1087514069,3746697297,925395806,4,3900682812500,255923750000,4571498593750,414892031250
0,0,0,103,42,484,185,58,0,242,7,4084244404,10,50,7.92,2.68,1087514069,3746697297,925395806,4,3900770625000,255932968750,4571617968750,414914375000
0,0,265,157,3,4138,554,0,8,3575,2,4084244404,10,50,7.92,2.64,1087514069,3746697297,925395806,4,3900973750000,255967968750,4571906718750,414965000000
0,0,0,122,1091,5186,3300,1,1,1884,1,4084244404,10,50,7.92,2.47,1087514069,3746697297,925395806,4,3901217812500,255992656250,4572259218750,415048750000
0,0,430,223,427,1308,745,170,13,380,15,4084244404,10,50,7.92,2.51,1087514069,3746697297,925395806,4,3901372343750,256013593750,4572469843750,415083906250
0,17,74,924,186,1216,871,331,0,14,11,4084244404,10,50,7.92,2.49,1087514069,3746697297,925395806,4,3901535625000,256030156250,4572704218750,415138437500
0,0,41,270,92,889,519,0,167,203,40,4084244404,10,50,7.92,2.42,1087514069,3746697297,925395806,4,3901614843750,256050000000,4572859843750,415195000000
0,13,35,18,24,5119,1988,0,80,3052,1,4084244404,10,50,7.92,2.45,1087514069,3746697297,925395806,4,3901824843750,256077343750,4573159218750,415257031250
0,0,0,944,14,10825,711,0,0,10114,1,4084244404,10,50,7.92,2.51,1087514069,3746697297,925395806,4,3902229531250,256139375000,4573764843750,415395937500
404,0,0,374,44,7703,846,21,177,6658,17,4084244404,10,50,7.92,2.41,1087514069,3746697297,925395806,4,3902547656250,256185625000,4574222968750,415489687500
0,0,74,64,2,2802,2781,0,3,18,1,4084244404,10,50,7.92,2.50,1087514069,3746697297,925395806,4,3902703906250,256201250000,4574434218750,415529062500
0,22,40,308,261,1264,787,0,1,475,34,4084244404,10,50,7.92,2.57,1087514069,3746697297,925395806,4,3902821406250,256219687500,4574608593750,415567500000
0,30,39,89,264,470,94,0,2,374,1,4084244404,10,50,7.92,2.56,1087514069,3746697297,925395806,4,3902912500000,256236093750,4574746093750,415597500000
0,0,57,297,155,227,143,0,4,80,1,4084244404,10,50,7.92,2.54,1087514069,3746697297,925395806,4,3903069375000,256252187500,4574950468750,415628906250
0,0,0,242,1474,2397,645,0,1,1751,20,4084244404,10,50,7.92,2.48,1087514069,3746697297,925395806,4,3903228281250,256294687500,4575239843750,415716875000
0,25,51,337,83,645,334,0,2,308,7,4084244404,10,50,7.92,2.52,1087514069,3746697297,925395806,4,3903336562500,256313750000,4575399218750,415748906250
0,15,48,33,1,783,416,42,44,280,1,4084244404,10,50,7.92,2.50,1087514069,3746697297,925395806,4,3903432812500,256327343750,4575533593750,415773437500
0,80,146,129,2,383,254,0,8,120,1,4084244404,10,50,7.92,2.41,1087514069,3746697297,925395806,4,3903529375000,256348281250,4575692968750,415815312500
0,0,87,68,41,183,78,0,0,104,4,4084244404,10,50,7.92,2.39,1087514069,3746697297,925395806,4,3903615781250,256358281250,4575803593750,415829531250
0,16,38,20,1,9780,4325,0,0,5455,3,4084244404,10,50,7.92,2.21,1087514069,3746697297,925395806,4,3904000781250,256405937500,4576322343750,415915625000
0,0,444,232,233,11274,3731,0,18,7525,22,4084244404,10,50,7.92,2.53,1087514069,3746697297,925395806,4,3904469062500,256451875000,4576936093750,416015156250
0,26,114,118,99,3033,1441,0,23,1568,1,4084244404,10,50,7.92,2.51,1087514069,3746697297,925395806,4,3904539375000,256494843750,4577169843750,416135625000
0,0,0,288,463,3549,137,0,1,3410,1,4084244404,10,50,7.92,2.55,1087514069,3746697297,925395806,4,3904840468750,256529375000,4577579218750,416209375000
0,0,0,100,716,1013,691,63,40,219,10,4084244404,10,50,7.92,2.44,1087514069,3746697297,925395806,4,3904873437500,256571562500,4577758593750,416313593750
129,0,0,449,10,889,718,8,24,138,12,4084244404,10,50,7.92,2.45,1087514069,3746697297,925395806,4,3904974218750,256592812500,4577928593750,416361562500
0,0,0,207,65,1698,1371,0,8,319,1,4084244404,10,50,7.92,2.47,1087514069,3746697297,925395806,4,3905100625000,256612187500,4578121718750,416408906250
0,33,167,146,244,5903,4845,2,6,1050,4,4084244404,10,50,7.92,2.45,1087514069,3746697297,925395806,4,3905365312500,256649687500,4578481093750,416466093750
0,0,0,1046,39,639,49,532,1,57,4,4084244404,10,50,7.92,2.50,1087514069,3746697297,925395806,4,3905514218750,256668125000,4578686718750,416504375000
0,0,0,31,1,5655,919,418,3,4316,4,4084244404,10,50,7.92,2.60,1087514069,3746697297,925395806,4,3905789218750,256709375000,4579066093750,416567500000
0,0,0,202,1,2596,1904,2,1,689,1,4084244404,10,50,7.92,2.52,1087514069,3746697297,925395806,4,3905960000000,256736875000,4579324218750,416627343750
0,0,0,1655,169,4265,2112,81,3,2068,1,4084244404,10,50,7.92,2.45,1087514069,3746697297,925395806,4,3906410625000,256793437500,4579951093750,416747031250
0,48,39,520,31,1778,934,594,2,248,5,4084244404,10,50,7.92,2.49,1087514069,3746697297,925395806,4,3906534218750,256815625000,4580147343750,416797500000
0,0,360,1264,565,6740,1941,0,77,4722,2,4084244404,10,50,7.92,2.34,1087514069,3746697297,925395806,4,3906850781250,256865781250,4580646093750,416929531250
0,0,57,20,7,2569,634,45,1,1890,2,4084244404,10,50,7.92,2.35,1087514069,3746697297,925395806,4,3906967812500,256887031250,4580844843750,416990000000
0,0,0,2,0,12136,4270,1,1,7865,10,4084244404,10,50,7.92,2.48,1087514069,3746697297,925395806,4,3907571718750,256943593750,4581628593750,417113281250
0,0,0,354,31,2621,1687,179,0,755,5,4084244404,10,50,7.92,2.56,1087514069,3746697297,925395806,4,3907734062500,256975937500,4581871718750,417161718750
0,0,41,42,23,2133,2052,12,0,68,1,4084244404,10,50,7.92,2.46,1087514069,3746697297,925395806,4,3907842187500,257004531250,4582054843750,417208125000
0,0,0,20,7,5034,2301,57,11,2666,4,4084244404,10,50,7.92,2.55,1087514069,3746697297,925395806,4,3908372656250,257164687500,4583199843750,417662500000
0,37,39,308,23,10200,598,465,45,9092,1,4084244404,10,50,7.92,2.58,1087514069,3746697297,925395806,4,3908819375000,257203906250,4583741093750,417717812500
375,0,0,378,27,1032,547,6,2,477,5,4084244404,10,50,7.92,2.17,1087514069,3746697297,925395806,4,3908971562500,257219218750,4583935468750,417744687500
0,0,0,132,7,5945,4949,73,66,858,1,4084244404,10,50,7.92,2.44,1087514069,3746697297,925395806,4,3909744843750,257332343750,4585087968750,418010781250
